timestamp,code,open,high,low,close,volume,amount
2015-01-05,sz.000001,1227.3244265100,1249.5835937200,1197.3896844000,1229.6270989800,286043648,4565387776.0000
2015-01-06,sz.000001,1216.5786216500,1258.0267261100,1193.5518969500,1211.2057192200,216642140,3453446160.0000
2015-01-07,sz.000001,1194.3194544400,1215.0435066700,1174.3629597000,1188.1789945200,170012067,2634796416.0000
2015-01-08,sz.000001,1189.7141095000,1195.0870119300,1143.6606601000,1148.2660050400,140771421,2128003424.0000
2015-01-09,sz.000001,1143.6606601000,1218.1137366300,1129.0770677900,1157.4766949200,250850023,3835378096.0000
2015-01-12,sz.000001,1141.3579876300,1155.1740224500,1112.9583605000,1133.6824127300,155329086,2293104608.0000
2015-01-13,sz.000001,1124.4717228500,1143.6606601000,1121.4014928900,1126.7743953200,81687477,1204987152.0000
2015-01-14,sz.000001,1134.4499702200,1166.6873848000,1128.3095103000,1136.7526426900,126302964,1889296672.0000
2015-01-15,sz.000001,1139.8228726500,1178.2007471500,1129.0770677900,1178.2007471500,124217032,1868795904.0000
2015-01-16,sz.000001,1182.0385346000,1198.9247993800,1165.1522698200,1179.7358621300,155584633,2403346192.0000
2015-01-19,sz.000001,1075.3480434900,1118.3312629300,1061.5320086700,1061.5320086700,213712366,3016203088.0000
2015-01-20,sz.000001,1061.5320086700,1079.1858309400,1040.8079564400,1061.5320086700,149101811,2064280560.0000
2015-01-21,sz.000001,1065.3697961200,1120.6339354000,1055.3915487500,1106.8179005800,194053037,2758192752.0000
2015-01-22,sz.000001,1100.6774406600,1114.4934754800,1086.8614058400,1097.6072107000,125501611,1801436256.0000
2015-01-23,sz.000001,1102.2125556400,1122.9366078700,1097.6072107000,1105.2827856000,145918192,2108746800.0000
2015-01-26,sz.000001,1102.2125556400,1108.3530155600,1086.8614058400,1100.6774406600,105760580,1508446592.0000
2015-01-27,sz.000001,1101.4449981500,1102.9801131300,1061.5320086700,1073.8129285100,133949466,1881058960.0000
2015-01-28,sz.000001,1064.6022386300,1097.6072107000,1059.2293362000,1079.1858309400,124087755,1742175728.0000
2015-01-29,sz.000001,1060.7644511800,1075.3480434900,1055.3915487500,1066.9049111000,101675329,1408825360.0000
2015-01-30,sz.000001,1069.2075835700,1083.7911758800,1056.1591062400,1069.2075835700,93011669,1298735712.0000
2015-02-02,sz.000001,1043.8781864000,1059.2293362000,1040.0403989500,1046.1808588700,86093216,1176949552.0000
2015-02-03,sz.000001,1057.6942212200,1073.8129285100,1045.4133013800,1070.7426985500,88334914,1217876592.0000
2015-02-04,sz.000001,1074.5804860000,1077.6507159600,1051.5537613000,1052.3213187900,80762311,1122666752.0000
2015-02-05,sz.000001,1097.6072107000,1107.5854580700,1056.1591062400,1058.4617787100,191372916,2710523888.0000
2015-02-06,sz.000001,1050.7862038100,1070.7426985500,1028.5270366000,1036.9701689900,103040856,1411298592.0000
2015-02-09,sz.000001,1036.2026115000,1050.0186463200,1014.7110017800,1037.7377264800,94658628,1273141152.0000
2015-02-10,sz.000001,1035.4350540100,1060.7644511800,1030.0621515800,1056.9266637300,72487537,991823744.0000
2015-02-11,sz.000001,1057.6942212200,1063.0671236500,1050.0186463200,1053.8564337700,55434951,763414576.0000
2015-02-12,sz.000001,1055.3915487500,1066.9049111000,1045.4133013800,1063.8346811400,60871568,838611232.0000
2015-02-13,sz.000001,1069.2075835700,1088.3965208200,1062.2995661600,1070.7426985500,88774310,1244514800.0000
2015-02-16,sz.000001,1070.7426985500,1075.3480434900,1053.8564337700,1068.4400260800,72120239,999898464.0000
2015-02-17,sz.000001,1071.5102560400,1083.0236183900,1069.2075835700,1073.8129285100,68049159,954430240.0000
2015-02-25,sz.000001,1077.6507159600,1078.4182734500,1056.1591062400,1059.2293362000,57739233,799193632.0000
2015-02-26,sz.000001,1059.2293362000,1080.7209459200,1043.8781864000,1079.9533884300,102554424,1424064864.0000
2015-02-27,sz.000001,1079.1858309400,1086.8614058400,1071.5102560400,1073.8129285100,79357014,1115146048.0000
2015-03-02,sz.000001,1076.8831584700,1081.4885034100,1064.6022386300,1076.8831584700,101879700,1423603264.0000
2015-03-03,sz.000001,1073.0453710200,1073.0453710200,1043.1106289100,1043.8781864000,105947629,1457305040.0000
2015-03-04,sz.000001,1045.4133013800,1053.0888762800,1036.2026115000,1041.5755139300,81497304,1108145424.0000
2015-03-05,sz.000001,1036.2026115000,1038.5052839700,1020.0839042100,1026.9919216200,82860485,1109151968.0000
2015-03-06,sz.000001,1026.2243641300,1036.9701689900,1024.6892491500,1031.5972665600,55704774,748959120.0000
2015-03-09,sz.000001,1033.8999390300,1100.6774406600,1022.3865766800,1086.0938483500,220532361,3067985536.0000
2015-03-10,sz.000001,1074.5804860000,1083.7911758800,1056.9266637300,1056.9266637300,138570630,1927581936.0000
2015-03-11,sz.000001,1058.4617787100,1080.7209459200,1058.4617787100,1063.8346811400,90335413,1258356128.0000
2015-03-12,sz.000001,1089.9316358000,1148.2660050400,1080.7209459200,1120.6339354000,330513728,4805590272.0000
2015-03-13,sz.000001,1143.6606601000,1198.1572418900,1135.9850852000,1150.5686775100,316398832,4799935232.0000
2015-03-16,sz.000001,1159.0118099000,1189.7141095000,1145.1957750800,1182.8060920900,221847246,3387198608.0000
2015-03-17,sz.000001,1190.4816669900,1212.7408342000,1170.5251722500,1182.0385346000,195984187,3020408704.0000
2015-03-18,sz.000001,1178.9683046400,1195.8545694200,1173.5954022100,1190.4816669900,183100067,2823982784.0000
2015-03-19,sz.000001,1188.1789945200,1188.1789945200,1160.5469248800,1165.9198273100,158030028,2413982128.0000
