timestamp,code,open,high,low,close,volume,amount
2015-01-05,sz.000977,85.1056765000,85.1056765000,85.1056765000,85.1056765000,0,0.0000
2015-01-06,sz.000977,85.1056765000,85.1056765000,85.1056765000,85.1056765000,0,0.0000
2015-01-07,sz.000977,85.1056765000,85.1056765000,85.1056765000,85.1056765000,0,0.0000
2015-01-08,sz.000977,85.1056765000,85.1056765000,85.1056765000,85.1056765000,0,0.0000
2015-01-09,sz.000977,85.1056765000,85.1056765000,85.1056765000,85.1056765000,0,0.0000
2015-01-12,sz.000977,85.1056765000,85.1056765000,85.1056765000,85.1056765000,0,0.0000
2015-01-13,sz.000977,85.1056765000,85.1056765000,85.1056765000,85.1056765000,0,0.0000
2015-01-14,sz.000977,85.1056765000,85.1056765000,85.1056765000,85.1056765000,0,0.0000
2015-01-15,sz.000977,85.1056765000,85.1056765000,85.1056765000,85.1056765000,0,0.0000
2015-01-16,sz.000977,85.1056765000,85.1056765000,85.1056765000,85.1056765000,0,0.0000
2015-01-19,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,1030469,46680245.0000
2015-01-20,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
2015-01-21,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
2015-01-22,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
2015-01-23,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
2015-01-26,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
2015-01-27,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
2015-01-28,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
2015-01-29,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
2015-01-30,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
2015-02-02,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
2015-02-03,sz.000977,93.6203775000,93.6203775000,93.6203775000,93.6203775000,0,0.0000
