timestamp,code,open,high,low,close,volume,amount
2015-01-05,sz.002594,38.3371510000,41.1398670000,37.7866175000,40.2990522000,19214892,749732272.0000
2015-01-06,sz.002594,39.4181986000,41.4902065000,39.0878785000,40.3691201000,13889067,562214832.0000
2015-01-07,sz.002594,40.2890425000,40.2890425000,38.9377330000,38.9777718000,11167398,438781184.0000
2015-01-08,sz.002594,38.9677621000,39.2380240000,38.4172286000,38.5473547000,6891785,266454781.0000
2015-01-09,sz.002594,38.5773838000,39.5383150000,38.3871995000,38.4772868000,8515094,331242752.0000
2015-01-12,sz.002594,38.5173256000,40.3691201000,38.5173256000,39.5182956000,11348854,447585488.0000
2015-01-13,sz.002594,40.0388000000,40.9296633000,39.5383150000,40.3591104000,13327085,539057952.0000
2015-01-14,sz.002594,40.3390910000,40.7394790000,39.0378300000,39.5182956000,6989417,277811424.0000
2015-01-15,sz.002594,39.6384120000,39.9186836000,38.6174226000,39.1179076000,5957550,232630832.0000
2015-01-16,sz.002594,39.1479367000,39.7184896000,38.8276263000,39.6083829000,7273230,285132384.0000
2015-01-19,sz.002594,39.4582374000,40.4692171000,37.8266563000,38.3471607000,10800447,421254544.0000
2015-01-20,sz.002594,38.4772868000,39.3881695000,38.3171316000,38.9877815000,8750457,340120912.0000
2015-01-21,sz.002594,39.1279173000,39.8185866000,38.9877815000,39.5182956000,9254367,364431920.0000
2015-01-22,sz.002594,39.6884605000,39.9887515000,39.2380240000,39.8486157000,9529465,377569792.0000
2015-01-23,sz.002594,39.9887515000,40.9997312000,39.9186836000,40.1489067000,14148146,571837152.0000
2015-01-26,sz.002594,40.3390910000,40.8395760000,39.5983732000,40.1388970000,9529417,381414544.0000
2015-01-27,sz.002594,40.1388970000,40.4391880000,39.6384120000,40.0388000000,10637339,426213904.0000
2015-01-28,sz.002594,40.2490037000,40.9396730000,39.9186836000,40.4391880000,10893355,440078880.0000
2015-01-29,sz.002594,40.5793238000,40.6293723000,39.4582374000,39.7985672000,9244837,368366464.0000
2015-01-30,sz.002594,39.7385090000,40.0187806000,38.2871025000,38.2971122000,10189346,395335120.0000
2015-02-02,sz.002594,38.0368600000,38.9477427000,37.5363750000,38.5073159000,5250615,201662536.0000
2015-02-03,sz.002594,39.2280143000,39.3381210000,38.6474517000,38.7675681000,5874292,227921781.0000
2015-02-04,sz.002594,39.3881695000,39.3881695000,38.0368600000,38.3071219000,9158483,354400016.0000
2015-02-05,sz.002594,38.3671801000,38.5573644000,37.7365690000,37.7665981000,6962999,265432073.0000
2015-02-06,sz.002594,38.0268503000,38.1569764000,35.9448327000,36.2651431000,10964533,401582864.0000
2015-02-09,sz.002594,36.3952692000,36.6254923000,36.0649491000,36.2651431000,4800813,174416498.0000
