timestamp,code,open,high,low,close,volume,amount
2021-12-22,sh.688248,32.0000000000,32.3400000000,25.5500000000,27.5000000000,61556740,1714085143.7900
2021-12-23,sh.688248,26.5000000000,29.9000000000,25.8800000000,27.7700000000,44600424,1233469883.6300
2021-12-24,sh.688248,27.5000000000,27.9200000000,25.6600000000,26.3000000000,26338438,700703615.9400
2021-12-27,sh.688248,26.0500000000,27.0800000000,24.0000000000,24.0000000000,23186272,589695709.1500
2021-12-28,sh.688248,23.6000000000,23.9000000000,22.7500000000,23.0800000000,16355230,378584612.8100
2021-12-29,sh.688248,23.1800000000,23.5900000000,22.5600000000,23.0200000000,9571828,221708285.2600
2021-12-30,sh.688248,23.0900000000,24.4000000000,22.8900000000,23.7200000000,11675393,277466944.9500
2021-12-31,sh.688248,23.9400000000,25.0200000000,23.0800000000,23.1000000000,10185946,244085351.1500
2022-01-04,sh.688248,23.3800000000,23.3800000000,21.6000000000,21.8300000000,13966715,311077081.7500
2022-01-05,sh.688248,21.6500000000,22.0500000000,21.0600000000,21.6200000000,8423178,180716323.9300
2022-01-06,sh.688248,21.5000000000,22.1700000000,21.2600000000,21.7600000000,6395897,139598506.1200
2022-01-07,sh.688248,21.6700000000,22.2200000000,21.1200000000,22.0400000000,9720573,211295292.6400
2022-01-10,sh.688248,21.9900000000,22.5800000000,21.4100000000,21.5700000000,7482332,163412464.4300
2022-01-11,sh.688248,21.4100000000,21.9600000000,20.9200000000,20.9300000000,8298328,177627215.9200
2022-01-12,sh.688248,21.5500000000,22.1100000000,21.3400000000,21.8800000000,10622078,231041488.5000
2022-01-13,sh.688248,21.6600000000,23.2200000000,21.3300000000,22.6400000000,15591691,349203359.2400
2022-01-14,sh.688248,22.2800000000,22.9000000000,22.1100000000,22.1600000000,7230484,162202488.7200
2022-01-17,sh.688248,21.9700000000,22.9000000000,21.6500000000,22.6500000000,7872876,176186540.5700
2022-01-18,sh.688248,22.7900000000,23.7000000000,22.1300000000,23.4200000000,11109696,256249795.6600
2022-01-19,sh.688248,23.0800000000,23.4500000000,22.3700000000,22.5000000000,7593351,172737457.9800
2022-01-20,sh.688248,22.4500000000,22.5000000000,21.2300000000,21.2800000000,5784624,125942678.2300
2022-01-21,sh.688248,21.0500000000,21.5000000000,20.2000000000,20.3200000000,6035796,126094527.0700
2022-01-24,sh.688248,20.0400000000,20.9200000000,20.0100000000,20.3900000000,3563383,72957013.6600
2022-01-25,sh.688248,20.3400000000,20.9000000000,20.0400000000,20.1100000000,3634322,74417414.0000
2022-01-26,sh.688248,20.6600000000,21.5000000000,20.3300000000,20.8900000000,4649716,97154359.6600
2022-01-27,sh.688248,20.1500000000,21.1500000000,20.1000000000,20.3100000000,4084078,84109333.5100
