timestamp,code,open,high,low,close,volume,amount
2015-01-05,sh.601633,44.2931725500,48.2374502500,43.9200652000,47.6831193300,11717403,512867184.0000
2015-01-06,sh.601633,46.6384187500,51.7553195500,46.5318166500,47.4699151300,11223663,515204832.0000
2015-01-07,sh.601633,47.9602847900,47.9709450000,44.6769401100,45.7642815300,8307256,356356944.0000
2015-01-08,sh.601633,45.3165527100,46.8836035800,44.3997746500,45.3591935500,7468440,319257648.0000
2015-01-09,sh.601633,45.4657956500,47.5232161800,45.4657956500,45.6256988000,8389501,365635200.0000
2015-01-12,sh.601633,45.7109804800,46.8942637900,45.2206108200,46.5104962300,6577347,284495984.0000
2015-01-13,sh.601633,46.5851177000,48.2800910900,46.5851177000,47.7150999600,5472247,244716078.0000
2015-01-14,sh.601633,47.2247303000,48.2694308800,46.3719135000,46.4038941300,3803790,168084240.0000
2015-01-15,sh.601633,45.8389030000,46.6917198000,44.3677940200,45.9455051000,4876945,207791625.0000
2015-01-16,sh.601633,46.1054082500,46.6917198000,44.7409013700,45.0820280900,5382463,228332940.0000
2015-01-19,sh.601633,43.7068610000,44.6449594800,41.5748190000,42.0118876100,6961835,280851280.0000
2015-01-20,sh.601633,42.4276358000,45.7429611100,42.1611305500,44.9434453600,8904109,370874960.0000
2015-01-21,sh.601633,45.2845720800,46.7556810600,44.1545898200,46.2439909800,5697998,245211372.0000
2015-01-22,sh.601633,46.1373888800,47.3846334500,45.7109804800,46.7023800100,5305339,232555716.0000
2015-01-23,sh.601633,46.8836035800,48.1095277300,46.5637972800,47.0115261000,5449245,243370771.0000
2015-01-26,sh.601633,47.2353905100,47.9176439500,46.1373888800,47.0115261000,3489334,153392354.0000
2015-01-27,sh.601633,48.5039555000,51.1690080000,47.9176439500,49.1755487300,7402897,342581328.0000
2015-01-28,sh.601633,49.2501702000,50.0496859500,47.8003816400,48.2267900400,4373121,200647282.0000
