timestamp,code,open,high,low,close,volume,amount
2015-05-04,sh.601398,7.6171533900,7.6595494200,7.5747573600,7.6171533900,435844976,2347049584.0000
2015-05-05,sh.601398,7.6171533900,7.6171533900,7.2214571100,7.2638531400,792325504,4154907776.0000
2015-05-06,sh.601398,7.2638531400,7.4617012800,7.2073251000,7.2497211300,589904128,3058482080.0000
2015-05-07,sh.601398,7.2497211300,7.3203811800,7.1649290700,7.1790610800,440196160,2251034864.0000
2015-05-08,sh.601398,7.2497211300,7.3062491700,7.1649290700,7.2779851500,352474944,1805319920.0000
2015-05-11,sh.601398,7.2779851500,7.3627772100,7.1507970600,7.3486452000,545472928,2796222800.0000
2015-05-12,sh.601398,7.3769092200,7.3769092200,7.2497211300,7.3345131900,447072592,2315241872.0000
2015-05-13,sh.601398,7.3627772100,7.4051732400,7.2638531400,7.2921171600,447773344,2320211072.0000
2015-05-14,sh.601398,7.3203811800,7.3345131900,7.2073251000,7.2497211300,427794976,2200069040.0000
2015-05-15,sh.601398,7.2355891200,7.2497211300,7.1084010300,7.1790610800,459914560,2333028784.0000
2015-05-18,sh.601398,7.1084010300,7.1649290700,7.0518729900,7.0660050000,338870640,1703567920.0000
2015-05-19,sh.601398,7.0518729900,7.2779851500,7.0377409800,7.2638531400,485237664,2471093104.0000
2015-05-20,sh.601398,7.2638531400,7.3910412300,7.2214571100,7.2779851500,502261584,2592656000.0000
2015-05-21,sh.601398,7.2779851500,7.4051732400,7.2638531400,7.3486452000,404938272,2103803872.0000
2015-05-22,sh.601398,7.4193052500,7.5606253500,7.3769092200,7.5323613300,571110784,3026571120.0000
2015-05-25,sh.601398,7.5606253500,7.6878134400,7.5606253500,7.6878134400,507821088,2740220784.0000
2015-05-26,sh.601398,7.7019454500,7.7302094700,7.6312854000,7.6878134400,491049088,2667503856.0000
2015-05-27,sh.601398,7.7019454500,7.7160774600,7.5182293200,7.5888893700,591954960,3187843856.0000
2015-05-28,sh.601398,7.5747573600,7.5888893700,7.1649290700,7.2073251000,685890352,3597809760.0000
2015-05-29,sh.601398,7.1649290700,7.2638531400,7.0660050000,7.1649290700,538703280,2730794592.0000
2015-06-01,sh.601398,7.1649290700,7.4193052500,7.1084010300,7.3910412300,767178720,3949707712.0000
2015-06-02,sh.601398,7.3627772100,7.4193052500,7.2638531400,7.3486452000,519137952,2689808192.0000
2015-06-03,sh.601398,7.3486452000,7.4051732400,7.2355891200,7.3486452000,444807696,2300977360.0000
2015-06-04,sh.601398,7.3486452000,7.6030213800,7.2497211300,7.5464933400,876889792,4623463424.0000
2015-06-05,sh.601398,7.6454174100,7.7019454500,7.3910412300,7.5182293200,874789040,4673267968.0000
2015-06-08,sh.601398,7.5182293200,7.9704536400,7.4899653000,7.9563216300,1726158096,9499321088.0000
2015-06-09,sh.601398,7.9845856500,8.0411136900,7.7019454500,7.8008695200,1312909744,7303845632.0000
2015-06-10,sh.601398,7.6878134400,7.7443414800,7.6454174100,7.6736814300,745505728,4060887360.0000
2015-06-11,sh.601398,7.6595494200,7.7160774600,7.5606253500,7.6595494200,497674688,2687770256.0000
2015-06-12,sh.601398,7.6736814300,7.6878134400,7.5888893700,7.6878134400,485218880,2625858208.0000
2015-06-15,sh.601398,7.7019454500,7.7867375100,7.5040973100,7.5182293200,700285488,3785027488.0000
2015-06-16,sh.601398,7.4758332900,7.5888893700,7.3486452000,7.3910412300,533868464,2823396784.0000
2015-06-17,sh.601398,7.4758332900,7.5182293200,7.3627772100,7.4758332900,484857088,2553292512.0000
2015-06-18,sh.601398,7.4334372600,7.4334372600,7.1649290700,7.2214571100,505935440,2624346928.0000
2015-06-19,sh.601398,7.1790610800,7.2638531400,6.9953449500,7.0236089700,569782096,2884750208.0000
2015-06-23,sh.601398,7.0660050000,7.3486452000,7.0377409800,7.3203811800,687707904,3499038688.0000
2015-06-24,sh.601398,7.3203811800,7.4051732400,7.2497211300,7.3769092200,485095312,2513574672.0000
2015-06-25,sh.601398,7.5040973100,7.5464933400,7.2355891200,7.2779851500,537049200,2819104976.0000
2015-06-26,sh.601398,7.2214571100,7.3062491700,6.8540248500,7.0377409800,775787104,3910574672.0000
2015-06-29,sh.601398,7.1225330400,7.2073251000,6.6420447000,7.1649290700,918854160,4584033536.0000
2015-06-30,sh.601398,7.1507970600,7.4758332900,7.0660050000,7.4617012800,965041264,4972056320.0000
2015-07-01,sh.601398,7.3486452000,7.4051732400,7.2214571100,7.2638531400,606218096,3141718160.0000
2015-07-02,sh.601398,7.2779851500,7.7443414800,7.1084010300,7.6878134400,1432633808,7516680448.0000
2015-07-03,sh.601398,7.4899653000,7.6878134400,7.2921171600,7.5040973100,1177261296,6290095104.0000
2015-07-06,sh.601398,8.0976417300,8.1965658000,7.6736814300,8.1824337900,2949582304,16699620864.0000
2015-07-07,sh.601398,8.1084491200,8.7890853600,7.9308918400,8.4931565600,2248404400,12789666816.0000
2015-07-08,sh.601398,8.0196704800,8.6115280800,7.6497594800,8.0936526800,2970797104,16225472512.0000
2015-07-09,sh.601398,8.0936526800,8.7003067200,7.5461844000,8.2564135200,2008218224,11073784832.0000
2015-07-10,sh.601398,7.9900776000,8.7298996000,7.8569096400,8.1972277600,2116259104,11959769600.0000
2015-07-13,sh.601398,7.9752811600,8.0048740400,7.7237416800,7.7977238800,1403223264,7451598336.0000
2015-07-14,sh.601398,7.6941488000,7.7829274400,7.4574057600,7.6201666000,1096512640,5625904896.0000
2015-07-15,sh.601398,7.5609808400,7.8421132000,7.5461844000,7.7977238800,1060248976,5521335808.0000
2015-07-16,sh.601398,7.7977238800,7.9456882800,7.6201666000,7.7237416800,741363440,3888617232.0000
2015-07-17,sh.601398,7.7237416800,7.7533345600,7.6201666000,7.7089452400,551775456,2864933616.0000
2015-07-20,sh.601398,7.6645559200,7.7089452400,7.6053701600,7.6497594800,495904816,2567507616.0000
2015-07-21,sh.601398,7.6201666000,7.6793523600,7.5609808400,7.6201666000,410062304,2110593776.0000
2015-07-22,sh.601398,7.5905737200,7.6497594800,7.5609808400,7.5757772800,331839840,1702971136.0000
2015-07-23,sh.601398,7.5609808400,7.6349630400,7.5461844000,7.6201666000,378126864,1942306384.0000
2015-07-24,sh.601398,7.6201666000,7.6349630400,7.5313879600,7.5461844000,437818832,2241409824.0000
2015-07-27,sh.601398,7.4869986400,7.5461844000,7.0431054400,7.1318840800,631610816,3140444768.0000
2015-07-28,sh.601398,7.0431054400,7.3686271200,6.9839196800,7.1466805200,598084272,2895525840.0000
2015-07-29,sh.601398,7.1022912000,7.2354591600,7.1022912000,7.1910698400,377276304,1824651648.0000
2015-07-30,sh.601398,7.1762734000,7.1910698400,7.0874947600,7.0874947600,312166464,1503512992.0000
2015-07-31,sh.601398,7.0579018800,7.1910698400,7.0135125600,7.1466805200,306775168,1467023152.0000
2015-08-03,sh.601398,7.0874947600,7.2354591600,7.0283090000,7.2058662800,480986560,2319874528.0000
2015-08-04,sh.601398,7.1466805200,7.2206627200,7.1318840800,7.2058662800,255171684,1236804368.0000
2015-08-05,sh.601398,7.1762734000,7.2058662800,7.1318840800,7.1318840800,225129367,1090274384.0000
2015-08-06,sh.601398,7.0874947600,7.1762734000,7.0726983200,7.1170876400,164819724,794823824.0000
2015-08-07,sh.601398,7.1466805200,7.1762734000,7.1022912000,7.1614769600,184998486,894413280.0000
2015-08-10,sh.601398,7.1466805200,7.2798484800,7.1022912000,7.2798484800,434953344,2116314624.0000
2015-08-11,sh.601398,7.2354591600,7.2502556000,7.1614769600,7.2058662800,312398720,1520043088.0000
2015-08-12,sh.601398,7.1466805200,7.1614769600,7.0874947600,7.1022912000,196837900,948524912.0000
2015-08-13,sh.601398,7.0874947600,7.1466805200,7.0135125600,7.0874947600,203310342,972276368.0000
2015-08-14,sh.601398,7.0874947600,7.1022912000,7.0431054400,7.0579018800,167583835,799466800.0000
2015-08-17,sh.601398,7.0283090000,7.0431054400,6.9395303600,6.9691232400,222751488,1049689200.0000
2015-08-18,sh.601398,6.9691232400,7.0135125600,6.8507517200,6.8507517200,323620240,1517727504.0000
2015-08-19,sh.601398,6.8211588400,6.8803446000,6.6879908800,6.7619730800,340343488,1555867392.0000
2015-08-20,sh.601398,6.7915659600,6.8211588400,6.7175837600,6.7323802000,226557475,1036189280.0000
2015-08-21,sh.601398,6.6879908800,6.8359552800,6.6879908800,6.7175837600,391604688,1788192560.0000
2015-08-24,sh.601398,6.6288051200,6.6288051200,6.0517439600,6.0665404000,527506400,2243120848.0000
2015-08-25,sh.601398,5.8889831200,6.2293012400,5.6374436400,5.7558151600,533607792,2138834880.0000
2015-08-26,sh.601398,5.8741866800,6.0813368400,5.6374436400,5.9925582000,596108320,2368997952.0000
2015-08-27,sh.601398,6.0073546400,6.2884870000,5.8445938000,6.2736905600,563720560,2303939008.0000
2015-08-28,sh.601398,6.2440976800,6.3180798800,6.1553190400,6.2588941200,368256320,1547716464.0000
