timestamp,code,open,high,low,close,volume,amount
2015-11-02,sz.002236,573.1693217600,613.9449042700,569.5374885000,595.9508213000,15734788,570123824.0000
2015-11-03,sz.002236,596.1159046300,604.2049878000,584.2299048700,584.8902381900,9545416,341273088.0000
2015-11-04,sz.002236,586.5410714900,608.6622377100,586.5410714900,606.3510710900,12591412,458096464.0000
2015-11-05,sz.002236,604.3700711300,612.4591543000,594.2999880000,600.4080712100,12518284,457256768.0000
2015-11-06,sz.002236,606.6812377500,608.0019043900,595.9508213000,604.2049878000,16692281,608103744.0000
2015-11-09,sz.002236,597.7667379300,607.6717377300,585.5505715100,600.5731545400,14994138,541611872.0000
2015-11-10,sz.002236,596.7762379500,605.8558211000,591.1634047300,599.9128212200,12647206,457481472.0000
2015-11-11,sz.002236,600.9033212000,602.0589045100,587.6966548000,595.7857379700,11460019,411859984.0000
2015-11-12,sz.002236,599.7477378900,622.1990707700,598.5921545800,607.6717377300,18483253,684662704.0000
2015-11-13,sz.002236,601.5636545200,601.5636545200,583.2394048900,584.2299048700,10470929,374657280.0000
2015-11-16,sz.002236,594.2999880000,627.1515706700,594.2999880000,607.5066544000,34049996,1256412736.0000
2015-11-17,sz.002236,610.4781543400,610.4781543400,594.2999880000,596.2809879600,22879274,831772032.0000
2015-11-18,sz.002236,594.1349046700,594.2999880000,575.8106550400,576.9662383500,15214965,539017776.0000
2015-11-19,sz.002236,577.1313216800,585.2204048500,575.4804883800,584.2299048700,12626330,444193968.0000
2015-11-20,sz.002236,585.7156548400,589.3474881000,571.0232384700,576.1408217000,18415643,644164560.0000
2015-11-23,sz.002236,584.0648215400,610.4781543400,580.2679049500,591.1634047300,25574396,921282432.0000
2015-11-24,sz.002236,591.1634047300,602.5541545000,581.2584049300,600.2429878800,15486832,555992912.0000
2015-11-25,sz.002236,594.2999880000,612.9544042900,594.1349046700,603.3795711500,15362982,563237472.0000
2015-11-26,sz.002236,605.3605711100,619.8879041500,602.2239878400,603.8748211400,15838504,585324208.0000
2015-11-27,sz.002236,603.7097378100,616.9164042100,587.3664881400,596.7762379500,23998187,881165040.0000
2015-11-30,sz.002236,596.6111546200,647.9520702500,594.6301546600,639.0375704300,34465436,1293943168.0000
2015-12-01,sz.002236,630.6183206000,633.4247372100,615.7608209000,622.3641541000,19535108,737484832.0000
2015-12-02,sz.002236,624.0149874000,634.9104871800,596.1159046300,620.3831541400,16421647,614121248.0000
2015-12-03,sz.002236,620.7133208000,630.1230706100,610.8083210000,625.5007373700,12902667,484642320.0000
2015-12-04,sz.002236,621.7038207800,639.0375704300,619.0624875000,622.0339874400,14505172,551993104.0000
2015-12-07,sz.002236,627.3166540000,637.0565704700,610.8083210000,629.4627372900,9650970,365498160.0000
2015-12-08,sz.002236,625.8309040300,635.2406538400,612.1289876400,613.6147376100,13824848,522282064.0000
2015-12-09,sz.002236,610.8083210000,623.0244874200,608.0019043900,617.4116542000,7225872,270388832.0000
2015-12-10,sz.002236,619.0624875000,633.9199872000,608.1669877200,627.3166540000,12956240,487443312.0000
2015-12-11,sz.002236,628.4722373100,641.6789037100,619.7228208200,622.6943207600,11225406,429202320.0000
2015-12-14,sz.002236,613.6147376100,624.5102373900,607.5066544000,623.8499040700,10087351,376593344.0000
2015-12-15,sz.002236,624.8404040500,632.2691539000,619.5577374900,622.0339874400,9464444,358746656.0000
2015-12-16,sz.002236,626.8214040100,648.7774869000,619.2275708300,640.5233204000,15996411,613204848.0000
2015-12-17,sz.002236,640.5233204000,648.7774869000,636.0660704900,643.8249870000,17038973,662827152.0000
2015-12-18,sz.002236,640.5233204000,645.6409036300,630.4532372700,632.2691539000,9754064,376262416.0000
2015-12-21,sz.002236,631.6088205800,660.3333200000,629.1325706300,653.7299868000,15509624,609569168.0000
2015-12-22,sz.002236,652.9045701500,661.9841533000,644.8154869800,655.3808201000,9545192,378558192.0000
2015-12-23,sz.002236,655.0506534400,680.4734862600,639.0375704300,643.1646536800,12013717,482082960.0000
2015-12-24,sz.002236,643.9900703300,659.8380700100,635.2406538400,650.9235701900,7887132,309151280.0000
2015-12-25,sz.002236,650.9235701900,661.6539866400,641.0185703900,647.1266536000,6509506,257167214.0000
2015-12-28,sz.002236,648.1171535800,660.0031533400,621.0434874600,623.0244874200,12606595,483790416.0000
2015-12-29,sz.002236,626.9864873400,626.9864873400,610.8083210000,618.4021541800,7843088,292756112.0000
2015-12-30,sz.002236,620.7133208000,634.9104871800,619.0624875000,625.5007373700,9602139,364991168.0000
2015-12-31,sz.002236,625.9959873600,628.9674873000,608.3320710500,609.1574877000,9061407,337714528.0000
2016-01-04,sz.002236,614.4401542600,614.4401542600,548.2417389300,563.5944886200,12792822,458674560.0000
2016-01-05,sz.002236,549.8925722300,577.4614883400,542.7939890400,563.5944886200,19152637,651602000.0000
2016-01-06,sz.002236,574.1598217400,579.1123216400,558.4769053900,574.6550717300,12611301,434269360.0000
2016-01-07,sz.002236,566.2358219000,566.2358219000,530.4127392900,533.8794892200,2833897,93821802.0000
2016-01-08,sz.002236,553.5244054900,559.4674053700,530.4127392900,554.6799888000,13943230,464135344.0000
2016-01-11,sz.002236,561.2833220000,580.2679049500,544.7749890000,561.1182386700,17418498,602473648.0000
2016-01-12,sz.002236,549.7274889000,586.2109048300,549.7274889000,566.2358219000,11862289,411334224.0000
2016-01-13,sz.002236,569.5374885000,581.0933216000,556.3308221000,561.2833220000,9590098,329321024.0000
2016-01-14,sz.002236,547.2512389500,572.0137384500,536.5208225000,570.1978218200,10642014,357733168.0000
2016-01-15,sz.002236,568.7120718500,568.7120718500,533.3842392300,538.8319891200,11912032,396976608.0000
2016-01-18,sz.002236,538.1716558000,553.5244054900,533.8794892200,541.8034890600,12267879,405860208.0000
2016-01-19,sz.002236,541.4733224000,567.7215718700,541.4733224000,562.7690719700,12294491,414917088.0000
2016-01-20,sz.002236,557.9816554000,579.2774049700,556.3308221000,573.4994884200,10173832,353152016.0000
2016-01-21,sz.002236,562.2738219800,582.5790715700,559.6324887000,561.2833220000,7564230,262261762.0000
2016-01-22,sz.002236,564.5849886000,574.1598217400,548.0766556000,560.9531553400,5781068,195510656.0000
2016-01-25,sz.002236,563.7595719500,567.7215718700,554.8450721300,560.9531553400,6319489,214463547.0000
2016-01-26,sz.002236,559.6324887000,559.6324887000,504.8248231400,504.8248231400,12341845,394872400.0000
2016-01-27,sz.002236,499.3770732500,505.4851564600,454.3093241600,468.5064905400,18854573,542060624.0000
2016-01-28,sz.002236,460.7475740300,495.0849066700,454.8045741500,467.5159905600,12004004,349080544.0000
2016-01-29,sz.002236,471.3129071500,494.4245733500,470.4874905000,489.3069901200,5899002,172903689.0000
2016-02-01,sz.002236,485.3449902000,499.5421565800,467.1858239000,477.9162403500,5515568,162882261.0000
2016-02-02,sz.002236,478.9067403300,512.5837396500,478.9067403300,509.4471563800,6807807,206947353.0000
2016-02-03,sz.002236,500.2024899000,517.7013228800,499.0469065900,514.2345729500,3367363,103875144.0000
