timestamp,code,open,high,low,close,volume,amount
2015-01-05,sh.600006,15.5940181600,16.6144321000,15.3847024800,16.3266230400,65370971,399678816.0000
2015-01-06,sh.600006,16.0911429000,17.5040237400,15.8818272200,16.5882676400,65269698,416497664.0000
2015-01-07,sh.600006,16.3527875000,16.6144321000,15.9864850600,16.2481296600,32671604,202699391.0000
2015-01-08,sh.600006,16.3266230400,16.3266230400,15.6986760000,15.7248404600,25223988,153532285.0000
2015-01-09,sh.600006,15.6725115400,15.9079916800,15.4893603200,15.5155247800,18772407,112837363.0000
2015-01-12,sh.600006,15.4631958600,15.6463470800,15.3323735600,15.4108669400,15972379,94512242.0000
2015-01-13,sh.600006,15.4108669400,15.6986760000,15.4108669400,15.6201826200,11243972,66916288.0000
2015-01-14,sh.600006,15.6463470800,15.6986760000,15.0707289600,15.1492223400,18925155,110635666.0000
2015-01-15,sh.600006,15.1492223400,15.3847024800,15.1492223400,15.3847024800,9916923,57882961.0000
2015-01-16,sh.600006,15.3847024800,15.5940181600,15.3062091000,15.4108669400,14514451,85525821.0000
2015-01-19,sh.600006,15.1753868000,15.3062091000,13.8671638000,14.4427819200,30496933,171280676.0000
2015-01-20,sh.600006,14.4427819200,14.9137422000,14.4427819200,14.6520976000,13511734,75791951.0000
2015-01-21,sh.600006,14.7044265200,15.0968934200,14.3904530000,15.0707289600,17160836,97410486.0000
2015-01-22,sh.600006,14.9922355800,15.3585380200,14.9660711200,15.1492223400,14013170,81074390.0000
2015-01-23,sh.600006,15.2800446400,15.2800446400,14.8875777400,14.9137422000,15549162,89173658.0000
2015-01-26,sh.600006,15.0707289600,15.3062091000,15.0445645000,15.2538801800,21663568,125561427.0000
2015-01-27,sh.600006,15.3062091000,16.5621031800,15.3062091000,16.4574453400,68336831,417393696.0000
2015-01-28,sh.600006,16.3266230400,16.3266230400,15.4370314000,15.7510049200,53754775,326127024.0000
2015-01-29,sh.600006,15.6725115400,15.9079916800,15.3847024800,15.6725115400,21014057,125436189.0000
2015-01-30,sh.600006,15.6725115400,15.8294983000,15.1753868000,15.3323735600,18282728,108228617.0000
2015-02-02,sh.600006,15.2015512600,15.2277157200,14.8614132800,14.9137422000,20005594,114389649.0000
2015-02-03,sh.600006,14.9399066600,15.5155247800,14.8614132800,15.2800446400,29284386,170287081.0000
2015-02-04,sh.600006,15.3323735600,15.8556627600,15.1753868000,15.3323735600,33679163,200368783.0000
2015-02-05,sh.600006,15.4631958600,15.6986760000,14.9137422000,14.9922355800,22829110,134053354.0000
2015-02-06,sh.600006,14.8875777400,15.0184000400,14.6259331400,14.7305909800,17082886,96456352.0000
2015-02-09,sh.600006,14.5997686800,14.7829199000,14.3642885400,14.6782620600,9383062,52217632.0000
2015-02-10,sh.600006,14.6520976000,14.8614132800,14.5212753000,14.8352488200,8432328,47604194.0000
2015-02-11,sh.600006,14.9137422000,14.9922355800,14.8090843600,14.8090843600,7241664,41228439.0000
2015-02-12,sh.600006,14.8352488200,15.7771693800,14.7829199000,15.5678537000,26143236,153256722.0000
2015-02-13,sh.600006,15.5155247800,16.4312808800,15.4631958600,15.9603206000,48949110,299941712.0000
2015-02-16,sh.600006,15.9864850600,16.3266230400,15.9079916800,15.9864850600,27806493,171894258.0000
2015-02-17,sh.600006,16.0126495200,17.2685436000,16.0126495200,16.3266230400,48594629,309262960.0000
2015-02-25,sh.600006,16.4836098000,16.6929254800,15.9079916800,15.9603206000,22169791,136626062.0000
2015-02-26,sh.600006,15.8818272200,16.1696362800,15.4893603200,16.0911429000,35688053,217376562.0000
2015-02-27,sh.600006,16.1173073600,16.4836098000,16.0126495200,16.1696362800,26413905,163592236.0000
2015-03-02,sh.600006,16.2481296600,16.7452544000,16.0126495200,16.7190899400,48053858,303234144.0000
2015-03-03,sh.600006,16.5882676400,16.6667610200,16.1958007400,16.4051164200,33721990,211404024.0000
2015-03-04,sh.600006,16.2219652000,16.4836098000,16.2219652000,16.4574453400,25089092,156631677.0000
2015-03-05,sh.600006,16.4574453400,17.1377213000,16.4051164200,17.0330634600,54434221,349445168.0000
2015-03-06,sh.600006,16.7452544000,16.8760767000,16.3789519600,16.4312808800,26953937,170946546.0000
2015-03-09,sh.600006,16.3004585800,16.3789519600,15.9341561400,16.3266230400,21115011,130451229.0000
