timestamp,code,open,high,low,close,volume,amount
2015-01-05,sh.601857,13.5093401000,14.7363352100,13.3482195300,14.7363352100,372688944,4228175376.0000
2015-01-06,sh.601857,14.9966069000,15.2816663700,14.2529735000,14.4884574100,389234896,4626943488.0000
2015-01-07,sh.601857,14.2529735000,15.3932113800,14.1662162700,15.3560297100,329258320,3900463760.0000
2015-01-08,sh.601857,15.1205458000,16.2855714600,14.9718191200,15.1329396900,425734784,5362076672.0000
2015-01-09,sh.601857,14.9718191200,15.7402403000,14.6743657600,14.9594252300,297197472,3640000032.0000
2015-01-12,sh.601857,14.6619718700,14.8230924400,14.3273368400,14.4017001800,195602393,2295823424.0000
2015-01-13,sh.601857,14.4264879600,14.6743657600,14.2901551700,14.4264879600,133755443,1560033200.0000
2015-01-14,sh.601857,14.4140940700,14.5504268600,13.8315812400,14.0174895900,160847524,1839785376.0000
2015-01-15,sh.601857,14.0918529300,15.3436358200,13.9059445800,15.2320908100,249404978,2920515888.0000
2015-01-16,sh.601857,14.9966069000,15.9881181000,14.9470313400,15.6163014000,327446096,4086420832.0000
2015-01-19,sh.601857,14.8726680000,15.2940602600,14.0546712600,14.1786101600,343042288,4045702864.0000
2015-01-20,sh.601857,14.3893062900,14.9222435600,14.1662162700,14.6619718700,247500975,2918343552.0000
2015-01-21,sh.601857,14.5752146400,15.9881181000,14.4388818500,15.7278464100,351314992,4311179008.0000
2015-01-22,sh.601857,15.6286952900,15.8889669800,15.3560297100,15.6534830700,249139322,3141047856.0000
2015-01-23,sh.601857,15.6782708500,16.4342981400,15.5667258400,15.8889669800,311384736,4005765120.0000
2015-01-26,sh.601857,15.7154525200,16.3599348000,15.5419380600,16.2236020100,232707550,2977062368.0000
2015-01-27,sh.601857,16.1988142300,16.3723286900,15.3808174900,15.6286952900,252416676,3219061088.0000
2015-01-28,sh.601857,15.4179991600,15.5543319500,15.1205458000,15.1825152500,167160586,2066608064.0000
2015-01-29,sh.601857,14.8602741100,15.0337885700,14.5008513000,14.8478802200,182113564,2176840176.0000
2015-01-30,sh.601857,14.9222435600,15.0090007900,14.3893062900,14.4264879600,141374048,1672654880.0000
2015-02-02,sh.601857,14.2405796100,14.3397307300,13.8935506900,13.9059445800,134274316,1528791360.0000
2015-02-03,sh.601857,14.1538223800,14.5876085300,13.9059445800,14.4884574100,168884648,1936931488.0000
2015-02-04,sh.601857,14.6123963100,14.7735168800,14.1166407100,14.1414284900,161537913,1889106416.0000
2015-02-05,sh.601857,14.4140940700,14.4264879600,13.8067934600,13.8191873500,148438560,1689535312.0000
2015-02-06,sh.601857,13.7696117900,13.7820056800,13.3606134200,13.4969462100,129164864,1415282880.0000
2015-02-09,sh.601857,13.3730073100,13.8439751300,13.2614623000,13.6704606700,110660468,1213012928.0000
2015-02-10,sh.601857,13.6084912200,13.9183384700,13.5341278800,13.9183384700,87253883,970756672.0000
2015-02-11,sh.601857,13.9431262500,13.9803079200,13.7696117900,13.8315812400,59322742,662547888.0000
2015-02-12,sh.601857,13.8191873500,13.9679140300,13.5217339900,13.8563690200,78547503,871216272.0000
2015-02-13,sh.601857,13.8687629100,14.1662162700,13.7696117900,13.8563690200,117198101,1321020992.0000
2015-02-16,sh.601857,13.8687629100,13.8687629100,13.6084912200,13.7200362300,102752360,1136054256.0000
2015-02-17,sh.601857,13.7448240100,13.8439751300,13.6952484500,13.7324301200,72968924,810469312.0000
2015-02-25,sh.601857,14.0050957000,14.3273368400,13.8191873500,13.9183384700,199745237,2269546784.0000
2015-02-26,sh.601857,13.8315812400,14.0670651500,13.5093401000,14.0546712600,165277605,1836995888.0000
2015-02-27,sh.601857,13.9927018100,14.3769124000,13.8687629100,14.1538223800,196104827,2237716800.0000
2015-03-02,sh.601857,14.1786101600,14.2033979400,13.9183384700,14.0298834800,146734546,1657644944.0000
2015-03-03,sh.601857,13.9431262500,13.9555201400,13.5217339900,13.5465217700,192965281,2130766144.0000
